1,0,0,1,1,8,0,496208,0,337085,-42
1,0,0,1,1,8,0,491528,0,1050,221315
1,0,0,1,1,8,0,3120,0,218109,221823
1,0,0,1,1,8,0,169304,0,1777,221842
1,0,0,1,1,8,0,-172424,0,739,221503
1,0,0,1,1,8,0,-1560,0,1329,221846
1,0,0,1,1,8,0,3120,0,694,221565
1,0,0,1,1,8,0,-435688,0,613,221528
1,0,0,1,1,8,0,172424,0,1289,221983
1,0,0,1,1,8,0,-223576,0,1198,221887
1,0,0,1,1,8,0,-1560,0,648,221617
1,0,0,1,1,8,0,322224,0,588,221653
1,0,0,1,1,8,0,169304,0,1280,222103
1,0,0,1,1,8,0,-494648,0,1298,222040
1,0,0,1,1,8,0,496208,0,753,5078
1,0,0,1,1,8,0,-497768,0,1211,5628
1,0,0,1,1,8,0,3120,0,684,4635
1,0,0,1,1,8,0,491528,0,1129,5126
1,0,0,1,1,8,0,169304,0,627,4468
1,0,0,1,1,8,0,-172424,0,1081,4978
1,0,0,1,1,8,0,-1560,0,927,4714
1,0,0,1,1,8,0,3120,0,1106,4881
1,0,0,1,1,8,0,-263264,0,851,4601
1,0,0,1,1,8,0,435688,0,921,4962
1,0,0,1,1,8,0,-660824,0,974,4675
1,0,0,1,1,8,0,1560,0,1013,4949
1,0,0,1,1,8,0,489968,0,876,4590
1,0,0,1,1,8,0,-322224,0,941,4931
1,0,0,1,1,8,0,-172424,0,844,4561
1,0,0,1,1,8,0,496208,0,981,4891
1,0,0,1,1,8,0,-497768,0,711,4443
1,0,0,1,1,8,0,3120,0,981,4868
1,0,0,1,1,8,0,491528,0,744,4507
1,0,0,1,1,8,0,169304,0,1046,4876
1,0,0,1,1,8,0,-172424,0,784,4545
1,0,0,1,1,8,0,-1560,0,1045,4625
1,0,0,1,1,8,0,3120,0,813,4552
1,0,0,1,1,8,0,-263264,0,1014,4732
1,0,0,1,1,8,0,435688,0,863,4575
1,0,0,1,1,8,0,-660824,0,1035,4640
1,0,0,1,1,8,0,1560,0,773,4451
1,0,0,1,1,8,0,489968,0,994,4677
1,0,0,1,1,8,0,-322224,0,739,4440
1,0,0,1,1,8,0,-172424,0,1128,4774
1,0,0,1,1,8,0,496208,0,756,4465
1,0,0,1,1,8,0,-497768,0,1073,4811
1,0,0,1,1,8,0,3120,0,676,4469
1,0,0,1,1,8,0,491528,0,1036,4764
1,0,0,1,1,8,0,169304,0,830,4588
1,0,0,1,1,8,0,-172424,0,1028,4711
1,0,0,1,1,8,0,-1560,0,950,4659
1,0,0,1,1,8,0,3120,0,955,4700
1,0,0,1,1,8,0,-263264,0,957,4641
1,0,0,1,1,8,0,435688,0,884,4685
1,0,0,1,1,8,0,-660824,0,915,4608
1,0,0,1,1,8,0,1560,0,801,4641
1,0,0,1,1,8,0,489968,0,911,4590
1,0,0,1,1,8,0,-322224,0,753,4621
1,0,0,1,1,8,0,-172424,0,1051,4574
1,0,0,1,1,8,0,496208,0,791,4642
1,0,0,1,1,8,0,-497768,0,1141,4694
1,0,0,1,1,8,0,3120,0,772,4677
1,0,0,1,1,8,0,491528,0,1159,4770
1,0,0,1,1,8,0,169304,0,823,4685
1,0,0,1,1,8,0,-172424,0,1203,4846
1,0,0,1,1,8,0,-1560,0,742,4544
1,0,0,1,1,8,0,3120,0,1060,4759
1,0,0,1,1,8,0,-263264,0,709,4599
1,0,0,1,1,8,0,435688,0,1076,4734
1,0,0,1,1,8,0,-660824,0,698,4571
